"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"05113";100.00;100.00;99.51;98.21;97.05;96.54;93.55;86.07;82.79;56.26;100.00;100.00;98.75;100.00;100.00;100.00;98.21;97.05;96.54;93.55;86.07;82.79;56.26;100.00;100.00;99.00;96.00;92.33;91.01;83.10;42.24;;;;;;;;;;2.43;82.74;82.74;82.74;82.74;82.74;82.74;82.74;82.74;82.74;55.71;100.00;99.89;;;99.99;98.75
"05114";100.00;100.00;99.76;99.21;98.47;97.60;95.55;93.19;90.89;47.87;100.00;100.00;96.17;100.00;100.00;100.00;99.21;98.47;97.60;95.55;93.19;90.89;47.87;100.00;100.00;99.59;98.16;95.35;91.74;83.52;49.22;;;;;;;;;;0.52;90.89;90.89;90.89;90.89;90.89;90.89;90.89;90.89;90.89;47.59;100.00;99.92;;;99.92;96.17
"05116";100.00;100.00;99.74;99.21;98.67;98.02;94.29;89.16;85.27;59.52;100.00;100.00;96.67;100.00;100.00;100.00;99.21;98.67;98.02;94.29;89.16;85.27;59.52;100.00;99.62;98.86;97.00;95.03;93.71;82.77;51.34;;;;;;;;;;5.81;81.29;81.29;81.29;81.29;81.29;81.29;81.29;81.29;81.29;54.98;100.00;99.67;;;99.95;96.67
"05117";100.00;100.00;100.00;99.07;98.30;97.74;95.72;92.89;91.15;64.42;100.00;100.00;99.83;100.00;100.00;100.00;99.07;98.30;97.74;95.72;92.89;91.15;64.42;100.00;100.00;99.28;98.00;89.23;82.00;70.33;39.30;;;;;;;;;;0.35;91.15;91.15;91.15;91.15;91.15;91.15;91.15;91.15;91.15;64.27;100.00;99.99;;;100.00;99.83
"05119";100.00;100.00;100.00;99.22;98.95;98.45;93.65;85.31;80.14;34.35;100.00;100.00;99.23;100.00;100.00;100.00;99.22;98.95;98.45;93.65;85.31;80.14;34.35;100.00;100.00;100.00;99.00;97.81;96.80;86.98;45.42;;;;;;;;;;0.16;80.25;80.25;80.25;80.25;80.25;80.12;80.12;80.12;80.12;34.23;100.00;100.00;;;100.00;99.23
"05120";100.00;100.00;99.41;99.00;98.45;98.02;95.26;88.79;71.56;29.67;100.00;100.00;98.49;100.00;100.00;100.00;99.00;98.45;98.02;95.26;88.79;71.56;29.67;100.00;99.56;99.07;98.63;97.92;96.92;91.77;73.39;;;;;;;;;;0.05;73.83;73.83;73.83;73.83;73.83;73.83;73.83;73.83;71.56;29.66;100.00;99.92;;;100.00;98.49
"05122";100.00;100.00;100.00;99.04;96.83;95.33;88.30;76.37;61.98;32.84;100.00;100.00;97.40;100.00;100.00;100.00;99.04;96.83;95.33;88.30;76.37;61.98;32.84;100.00;100.00;99.51;99.00;93.68;88.69;78.17;51.11;;;;;;;;;;0.19;62.74;62.74;62.74;62.74;62.74;62.70;62.70;62.54;61.96;32.70;100.00;99.64;;;99.62;97.40
"05124";100.00;100.00;99.43;98.42;97.74;97.10;94.08;88.22;86.28;63.23;100.00;100.00;99.02;100.00;100.00;100.00;98.42;97.74;97.10;94.08;88.22;86.28;63.23;100.00;100.00;99.00;97.00;95.91;94.47;85.52;44.79;;;;;;;;;;0.03;86.47;86.47;86.47;86.47;86.47;86.47;86.47;86.47;86.28;63.22;100.00;99.75;;;99.73;99.02
"05154";99.45;99.32;98.17;95.06;92.55;90.22;81.97;68.19;49.53;6.18;99.06;99.01;92.66;100.00;99.99;99.92;95.23;92.55;90.22;81.97;68.19;49.53;6.18;99.25;99.11;97.91;93.98;91.09;88.41;76.79;52.33;;;;;;;;;;5.55;45.47;45.47;45.47;45.47;45.47;45.47;45.39;45.39;45.39;0.14;100.00;96.57;;;97.96;92.66
"05158";99.97;99.35;98.63;97.17;95.93;95.36;89.75;86.05;81.11;38.34;100.00;100.00;97.73;100.00;100.00;100.00;97.17;95.93;95.36;89.75;86.05;81.11;38.34;99.96;99.19;98.32;94.19;86.98;84.37;64.95;45.06;;;;;;;;;;12.31;81.06;81.06;81.06;81.06;81.06;81.06;81.06;81.06;79.82;32.45;100.00;99.62;;;99.68;97.73
"05162";99.95;99.94;99.81;99.14;97.79;97.15;88.76;83.70;78.93;61.24;99.95;99.95;96.50;100.00;100.00;100.00;99.14;97.79;97.15;88.76;83.70;78.93;61.24;99.81;99.76;98.86;97.13;93.59;90.74;67.86;40.07;;;;;;;;;;9.39;73.28;73.28;73.28;73.28;73.28;73.28;73.28;73.28;73.18;53.87;100.00;99.32;;;99.92;96.50
"05166";99.87;99.76;99.13;97.41;95.88;94.73;89.76;83.23;73.68;23.87;99.98;99.97;96.34;100.00;100.00;100.00;97.41;95.88;94.73;89.76;83.23;73.68;23.87;99.69;99.61;98.64;95.66;93.09;90.48;79.87;58.72;;;;;;;;;;6.48;70.13;70.13;70.13;70.13;70.13;70.13;70.13;70.13;70.13;17.65;100.00;99.05;;;99.89;96.34
"05170";99.34;99.22;98.29;96.72;95.00;94.13;89.24;83.78;75.62;28.60;99.92;99.90;96.77;100.00;100.00;99.99;96.72;95.00;94.13;89.24;83.78;75.62;28.60;99.05;98.91;97.14;94.62;92.70;91.54;81.04;57.35;;;;;;;;;;5.87;69.72;69.72;69.72;69.72;69.72;69.72;69.72;69.72;69.72;21.49;100.00;98.99;;;99.77;96.77
"05314";100.00;100.00;100.00;100.00;99.89;99.85;99.41;99.16;98.54;65.85;100.00;100.00;99.59;100.00;100.00;100.00;100.00;99.89;99.85;99.41;99.16;98.54;65.85;100.00;100.00;100.00;100.00;98.32;97.84;84.09;65.21;;;;;;;;;;7.63;98.68;98.68;98.68;98.68;98.68;98.68;98.68;98.68;98.45;62.75;100.00;99.96;;;100.00;99.59
"05315";100.00;100.00;100.00;100.00;100.00;99.00;95.79;94.60;90.35;85.80;100.00;100.00;99.55;100.00;100.00;100.00;100.00;100.00;99.00;95.79;94.60;90.35;85.80;100.00;100.00;100.00;99.00;97.73;97.16;77.68;57.53;;;;;;;;;;72.00;93.00;93.00;93.00;93.00;93.00;93.00;92.33;92.33;85.89;75.69;100.00;99.96;;;100.00;99.55
"05316";100.00;100.00;100.00;100.00;99.00;98.82;91.37;90.49;89.41;42.24;99.97;99.97;98.26;100.00;100.00;100.00;100.00;99.00;98.82;91.37;90.49;89.41;42.24;100.00;100.00;100.00;99.00;98.00;97.00;56.57;35.52;;;;;;;;;;3.45;90.04;90.04;90.04;90.04;90.04;90.04;90.04;90.04;89.16;41.09;100.00;99.78;;;99.92;98.26
"05334";99.98;99.98;99.82;99.08;98.19;97.80;90.08;86.63;82.72;53.73;99.12;99.07;87.61;100.00;100.00;99.97;99.08;98.19;97.80;90.08;86.63;82.72;53.73;99.98;99.98;99.75;98.90;95.98;95.29;54.21;38.54;;;;;;;;;;24.83;81.97;81.97;81.97;81.97;81.97;81.97;81.97;81.97;80.94;45.41;99.99;97.50;;;95.56;87.61
"05358";99.69;99.50;99.34;98.91;92.46;91.78;73.53;67.97;63.72;26.16;99.01;98.98;95.23;100.00;100.00;99.95;98.91;92.46;91.78;73.53;67.97;63.72;26.16;99.51;99.29;99.02;97.82;84.31;82.10;54.23;36.72;;;;;;;;;;2.81;63.59;63.59;63.59;63.59;63.59;63.59;63.59;63.59;63.59;25.44;100.00;94.10;;;98.59;95.23
"05362";99.84;99.81;99.73;98.94;98.14;97.65;56.82;54.88;50.69;24.26;99.78;99.78;97.29;100.00;100.00;100.00;98.94;98.14;97.65;56.82;54.88;50.69;24.26;99.80;99.77;99.61;98.76;97.74;97.06;4.89;2.58;;;;;;;;;;3.57;53.34;53.34;53.34;53.34;53.34;53.34;53.20;53.20;49.85;21.85;100.00;98.47;;;99.77;97.29
"05366";99.61;99.55;97.12;94.64;92.96;91.96;75.07;59.69;47.50;20.02;98.00;97.89;92.71;100.00;99.99;99.83;94.64;92.96;91.96;75.07;59.69;47.50;20.02;99.59;99.53;96.93;93.81;90.88;88.04;65.30;38.55;;;;;;;;;;1.40;43.94;43.94;43.94;43.94;43.94;43.94;43.94;43.94;43.94;15.90;99.98;84.90;;;97.14;92.71
"05370";99.58;99.27;98.49;97.64;97.23;96.79;91.29;84.83;72.79;54.40;96.63;96.49;80.79;100.00;99.99;99.93;97.64;97.23;96.79;91.29;84.83;72.79;54.40;98.16;96.11;91.77;89.44;88.85;88.11;73.26;48.60;;;;;;;;;;48.76;28.05;28.05;28.05;28.05;28.05;28.05;27.66;27.66;27.60;5.92;100.00;93.30;;;89.88;80.79
"05374";97.06;95.54;90.25;82.69;80.03;77.36;64.23;47.99;32.49;3.80;98.85;98.81;95.23;99.96;99.95;99.68;82.87;80.03;77.36;64.23;47.99;32.49;3.80;96.81;95.34;89.83;82.03;79.02;76.05;59.80;35.11;;;;;;;;;;3.80;31.39;31.39;31.39;31.39;31.39;31.39;31.39;31.39;31.39;0.07;100.00;93.52;;;96.87;95.23
"05378";99.67;99.29;98.31;97.05;96.02;95.41;74.26;63.23;52.00;8.29;99.80;99.78;95.59;100.00;100.00;99.98;97.56;96.02;95.41;74.26;63.23;52.00;8.29;99.63;99.23;97.96;96.59;95.14;94.12;59.48;33.53;;;;;;;;;;1.43;52.92;52.92;52.92;52.92;52.92;52.92;52.92;52.92;51.25;7.04;100.00;97.90;;;99.04;95.59
"05382";99.36;99.27;98.75;97.49;96.81;96.44;71.50;63.55;55.70;29.85;99.65;99.63;95.48;100.00;99.99;99.98;97.94;96.87;96.44;71.50;63.55;55.70;29.85;99.26;99.15;98.58;96.93;95.65;93.54;57.77;39.55;;;;;;;;;;2.12;55.12;55.12;55.12;55.12;55.12;55.12;55.08;55.08;54.90;28.62;100.00;96.09;;;99.09;95.48
"05512";100.00;100.00;100.00;99.05;98.34;97.96;96.39;94.47;92.09;84.19;100.00;100.00;99.73;100.00;100.00;100.00;99.05;98.34;97.96;96.39;94.47;92.09;84.19;100.00;100.00;100.00;98.04;97.21;96.35;87.70;59.97;;;;;;;;;;17.21;91.30;91.30;91.30;91.30;91.30;91.30;91.30;91.30;91.30;83.23;100.00;99.90;;;100.00;99.73
"05513";100.00;100.00;99.72;99.54;99.37;99.30;98.00;95.76;94.73;70.37;100.00;100.00;98.40;100.00;100.00;100.00;99.54;99.37;99.30;98.00;95.76;94.73;70.37;100.00;100.00;99.00;98.04;97.64;97.32;90.94;64.26;;;;;;;;;;40.83;92.86;92.86;92.86;92.86;92.86;92.86;92.86;92.86;92.86;56.06;100.00;99.99;;;99.77;98.40
"05515";100.00;100.00;99.63;98.44;97.47;97.05;95.38;92.78;90.17;60.37;100.00;100.00;99.92;100.00;100.00;100.00;98.44;97.47;97.05;95.38;92.78;90.17;60.37;100.00;100.00;99.18;96.00;92.89;90.48;84.65;68.01;;;;;;;;;;4.82;90.02;90.02;90.02;90.02;90.02;90.02;90.02;90.02;90.02;59.24;100.00;99.89;;;100.00;99.92
"05554";99.16;98.91;97.79;94.56;92.61;91.90;87.97;81.00;73.67;43.53;99.85;99.85;98.36;100.00;100.00;100.00;95.57;93.40;91.90;87.97;81.00;73.67;43.53;97.96;97.56;94.71;86.59;80.21;78.28;66.99;42.37;;;;;;;;;;35.04;47.06;47.06;47.06;47.06;47.06;47.06;47.06;47.06;47.06;14.31;100.00;98.95;;;99.73;98.36
"05558";98.35;98.06;95.70;92.79;91.52;90.63;86.18;79.76;72.89;31.30;99.15;99.15;98.20;100.00;100.00;100.00;94.87;92.78;90.63;86.18;79.76;72.89;31.30;97.54;97.18;92.77;86.84;83.52;80.13;66.96;40.15;;;;;;;;;;22.95;58.62;58.62;58.62;58.62;58.62;58.62;56.86;56.86;56.86;9.54;100.00;97.15;;;99.11;98.20
"05562";99.63;99.56;99.00;97.37;96.43;96.03;93.27;89.38;84.81;41.04;99.99;99.99;98.81;100.00;100.00;100.00;97.57;96.63;96.03;93.27;89.38;84.81;41.04;99.45;99.29;98.30;92.96;90.53;89.65;81.32;59.40;;;;;;;;;;6.87;82.25;82.25;82.25;82.25;82.25;82.25;82.25;82.25;82.25;35.40;100.00;99.79;;;99.99;98.81
"05566";98.68;98.23;96.28;93.18;91.25;88.52;79.73;68.76;63.76;25.39;99.96;99.93;97.85;100.00;100.00;99.97;93.86;91.25;88.52;79.73;68.76;63.76;25.39;97.47;96.77;92.90;86.39;83.71;75.80;58.65;21.13;;;;;;;;;;19.68;52.89;52.89;52.89;52.89;52.89;52.89;52.82;52.82;52.82;8.21;100.00;97.96;;;99.75;97.85
"05570";98.47;97.96;94.80;90.76;89.29;88.50;85.15;81.17;78.31;50.25;99.99;99.99;99.26;100.00;100.00;100.00;90.76;89.29;88.50;85.15;81.17;78.31;50.25;97.92;97.33;92.10;79.71;75.93;74.42;63.09;40.26;;;;;;;;;;15.78;63.12;63.12;63.12;63.12;63.12;63.12;63.10;63.10;63.07;33.87;100.00;99.39;;;99.98;99.26
"05711";100.00;100.00;99.38;97.96;94.58;94.23;91.41;88.07;84.69;66.33;99.97;99.96;98.41;100.00;100.00;100.00;97.96;94.58;94.23;91.41;88.07;84.69;66.33;100.00;100.00;99.00;95.00;75.05;70.53;64.24;38.32;;;;;;;;;;2.74;84.39;84.39;84.39;84.39;84.39;84.39;84.39;84.39;84.39;65.96;100.00;99.43;;;99.93;98.41
"05754";98.69;98.26;96.20;91.05;87.28;85.71;80.13;72.48;62.39;35.65;99.95;99.95;98.79;100.00;100.00;99.99;91.05;87.28;85.71;80.13;72.48;62.39;35.65;98.58;98.13;95.08;88.05;84.08;81.61;70.39;44.03;;;;;;;;;;4.31;57.59;57.59;57.59;57.59;57.59;57.59;57.59;57.59;57.59;29.47;100.00;98.73;;;99.78;98.79
"05758";99.91;99.79;99.13;96.89;95.30;93.67;88.43;79.87;66.75;61.65;99.32;99.30;96.54;100.00;100.00;100.00;96.89;95.30;93.67;88.43;79.87;66.75;61.65;99.81;99.62;98.83;96.10;94.23;91.71;82.58;57.93;;;;;;;;;;0.18;66.74;66.74;66.74;66.74;66.74;66.74;66.74;66.74;66.74;61.63;100.00;96.34;;;98.88;96.54
"05762";96.56;95.43;91.27;88.54;77.61;76.41;66.66;58.97;52.08;9.78;97.59;97.53;94.22;99.67;99.66;99.36;88.54;77.61;76.41;66.66;58.97;52.08;9.78;95.56;94.50;88.55;82.19;67.63;65.88;55.54;34.93;;;;;;;;;;0.15;51.68;51.68;51.68;51.68;51.68;51.68;51.68;51.68;51.68;5.19;100.00;89.10;;;96.69;94.22
"05766";98.94;98.21;95.65;89.35;87.50;84.70;77.81;70.92;65.31;47.46;99.07;99.04;96.79;99.99;99.89;99.80;89.36;87.50;84.70;77.81;70.92;65.31;47.46;98.45;97.57;94.37;85.97;80.47;74.90;62.76;38.54;;;;;;;;;;0.26;65.28;65.28;65.28;65.28;65.28;65.28;65.28;65.28;65.28;47.41;100.00;91.32;;;98.92;96.79
"05770";98.94;98.07;93.36;88.23;85.55;83.67;75.81;67.99;61.67;45.37;99.58;99.57;97.26;100.00;99.97;99.80;88.23;85.55;83.67;75.81;67.99;61.67;45.37;98.64;97.85;92.79;87.09;84.21;81.81;69.15;45.34;;;;;;;;;;0.11;60.04;60.04;60.04;60.04;60.04;60.04;60.04;60.04;60.04;43.70;100.00;93.52;;;99.54;97.26
"05774";99.66;99.60;98.63;95.89;93.99;91.86;84.46;73.62;66.96;30.51;99.56;99.55;98.46;100.00;100.00;100.00;95.96;94.06;91.99;84.46;73.62;66.96;30.51;99.52;99.38;97.81;93.00;90.81;88.03;75.09;49.03;;;;;;;;;;0.64;66.02;66.02;66.02;66.02;66.02;66.02;66.02;66.02;66.01;28.14;99.98;94.26;;;99.55;98.46
"05911";100.00;100.00;100.00;99.36;98.98;98.68;97.14;95.47;93.78;93.46;100.00;100.00;98.29;100.00;100.00;100.00;99.36;98.98;98.68;97.14;95.47;93.78;93.46;100.00;100.00;99.00;98.00;95.53;94.69;87.93;69.02;;;;;;;;;;6.54;93.76;93.76;93.76;93.76;93.76;93.76;93.76;93.76;93.76;93.43;100.00;99.94;;;99.99;98.29
"05913";100.00;100.00;99.30;98.00;95.70;94.94;91.22;84.84;81.75;53.07;100.00;100.00;99.31;100.00;100.00;100.00;98.00;95.70;94.94;91.22;84.84;81.75;53.07;100.00;100.00;99.00;96.00;89.67;86.57;77.50;40.17;;;;;;;;;;5.61;81.53;81.53;81.53;81.53;81.53;81.53;81.53;81.53;81.44;50.81;100.00;99.96;;;100.00;99.31
"05914";100.00;99.73;98.88;97.19;96.12;95.86;94.70;91.74;87.84;82.95;99.96;99.96;98.75;100.00;100.00;100.00;97.19;96.12;95.86;94.70;91.74;87.84;82.95;99.70;99.63;97.00;89.54;87.29;83.35;79.00;49.02;;;;;;;;;;1.46;87.71;87.71;87.71;87.71;87.71;87.71;87.71;87.71;87.71;82.83;100.00;99.73;;;99.80;98.75
"05915";100.00;100.00;100.00;99.00;96.78;95.80;92.87;86.11;77.28;31.87;100.00;100.00;99.55;100.00;100.00;100.00;99.00;96.78;95.80;92.87;86.11;77.28;31.87;100.00;100.00;100.00;99.00;95.08;93.66;86.85;64.47;;;;;;;;;;5.07;77.02;77.02;77.02;77.02;77.02;77.02;77.02;77.02;77.02;28.47;100.00;99.91;;;100.00;99.55
"05916";100.00;100.00;100.00;99.54;99.38;99.15;96.95;90.51;84.23;64.22;100.00;100.00;98.75;100.00;100.00;100.00;99.54;99.38;99.15;96.95;90.51;84.23;64.22;100.00;100.00;100.00;99.00;98.35;97.95;93.07;70.68;;;;;;;;;;4.98;84.19;84.19;84.19;84.19;84.19;84.19;84.19;84.19;84.19;62.40;100.00;100.00;;;100.00;98.75
"05954";99.46;99.33;98.59;97.49;96.01;95.24;83.86;77.16;68.02;46.55;99.90;99.89;98.02;100.00;100.00;99.99;97.49;96.01;95.24;83.86;77.16;68.02;46.55;99.36;99.24;98.39;96.55;93.57;92.00;58.00;42.34;;;;;;;;;;2.56;67.97;67.97;67.97;67.97;67.97;67.97;67.97;67.97;67.97;45.13;100.00;98.67;;;99.73;98.02
"05958";99.21;99.05;97.46;95.37;94.74;94.02;90.46;86.61;83.89;47.50;98.39;98.35;94.39;99.98;99.97;99.77;95.38;94.74;94.02;90.46;86.61;83.89;47.50;97.40;96.14;88.81;78.56;75.06;72.29;56.99;33.62;;;;;;;;;;0.15;83.62;83.62;83.62;83.62;83.62;83.62;83.62;83.62;83.62;45.11;99.99;90.83;;;96.69;94.39
"05962";98.54;97.77;94.04;86.77;80.73;79.90;76.03;71.56;67.32;28.42;99.38;99.37;95.24;99.98;99.96;99.82;87.40;81.09;79.90;76.03;71.56;67.32;28.42;97.72;96.62;91.17;78.05;63.91;61.95;55.67;38.80;;;;;;;;;;2.05;64.48;64.48;64.48;64.48;64.48;64.48;64.48;64.48;63.84;22.70;99.98;97.21;;;97.89;95.24
"05966";99.33;99.17;98.20;95.96;94.43;92.21;80.77;63.58;45.91;0.73;98.89;98.85;96.66;100.00;99.98;99.85;96.03;94.43;92.21;80.77;63.58;45.91;0.73;98.67;98.32;96.17;89.77;87.71;84.94;67.61;35.72;;;;;;;;;;0.71;45.29;45.29;45.29;45.29;45.29;45.29;45.29;45.29;45.29;0.06;99.94;92.30;;;97.23;96.66
"05970";99.45;99.03;97.44;95.47;94.39;92.68;83.54;74.38;65.62;32.84;98.58;98.55;95.86;99.93;99.91;99.82;95.47;94.39;92.68;83.54;74.38;65.62;32.84;98.86;98.13;95.54;90.81;89.21;86.93;70.15;44.87;;;;;;;;;;0.26;64.22;64.22;64.22;64.22;64.22;64.22;64.22;64.22;64.22;31.39;99.98;96.45;;;97.28;95.86
"05974";99.39;99.18;96.07;94.04;90.42;89.59;85.26;81.29;78.94;33.71;99.71;99.70;98.69;99.99;99.99;99.96;94.04;90.43;89.59;85.26;81.29;78.94;33.71;99.06;98.52;92.98;87.42;75.97;73.84;60.08;37.74;;;;;;;;;;0.48;76.62;76.62;76.62;76.62;76.62;76.62;76.62;76.62;76.62;27.09;100.00;94.52;;;99.47;98.69
"05978";99.96;99.92;99.65;98.45;96.34;95.10;90.15;84.87;80.25;46.25;99.99;99.98;97.72;100.00;100.00;100.00;98.46;96.38;95.10;90.15;84.87;80.25;46.25;99.94;99.81;99.05;94.62;85.46;83.22;73.30;48.81;;;;;;;;;;9.79;78.25;78.25;78.25;78.25;78.25;78.25;78.25;78.25;78.25;39.76;100.00;99.66;;;99.86;97.72
"06411";100.00;100.00;100.00;100.00;99.36;99.11;96.51;90.16;85.39;70.83;100.00;100.00;99.64;100.00;100.00;100.00;100.00;99.36;99.11;96.51;90.16;85.39;70.83;100.00;100.00;100.00;100.00;99.00;95.00;76.06;56.48;;;;;;;;;;1.50;85.15;85.15;85.15;85.15;85.15;85.15;85.15;85.15;85.15;70.44;100.00;99.73;;;100.00;99.64
"06412";100.00;100.00;100.00;100.00;98.81;98.18;97.02;94.46;90.20;89.28;100.00;100.00;99.91;100.00;100.00;100.00;100.00;98.83;98.19;97.02;94.46;90.20;89.28;100.00;100.00;100.00;98.00;90.00;83.53;79.15;67.51;;;;;;;;;;1.54;91.00;91.00;91.00;91.00;91.00;91.00;90.18;90.18;90.18;89.25;100.00;100.00;;;100.00;99.91
"06413";100.00;100.00;100.00;100.00;99.71;99.67;99.22;96.44;90.82;2.24;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.71;99.67;99.22;96.44;90.82;2.24;100.00;100.00;100.00;99.58;98.70;98.15;95.35;79.23;;;;;;;;;;2.01;90.76;90.76;90.76;90.76;90.76;90.76;90.76;90.76;90.76;0.02;100.00;100.00;;;100.00;100.00
"06414";100.00;100.00;100.00;99.63;99.16;98.87;98.29;97.06;94.12;89.00;100.00;100.00;99.56;100.00;100.00;100.00;99.63;99.16;98.87;98.29;97.06;94.12;89.00;100.00;100.00;99.00;98.00;89.37;81.95;78.73;64.14;;;;;;;;;;89.00;81.63;81.63;81.63;81.63;81.63;81.63;81.63;81.63;81.63;0.04;100.00;99.94;;;100.00;99.56
"06431";99.86;99.84;99.78;99.28;96.94;96.34;67.64;60.60;55.29;14.12;99.03;98.96;96.34;100.00;100.00;100.00;99.28;96.94;96.34;67.64;60.60;55.29;14.12;99.83;99.80;99.54;98.73;92.32;89.95;45.81;29.06;;;;;;;;;;2.74;54.67;54.67;54.67;54.67;54.67;54.67;54.67;54.67;54.67;12.04;99.99;91.52;;;98.47;96.34
"06432";99.97;99.97;99.89;99.65;97.71;97.37;91.14;73.26;50.44;3.13;99.83;99.77;97.54;100.00;100.00;100.00;99.66;97.71;97.37;91.14;73.26;50.44;3.13;99.97;99.96;99.86;99.52;94.35;93.15;80.60;50.60;;;;;;;;;;1.95;50.09;50.09;50.09;50.09;50.09;50.09;49.85;49.85;49.85;1.45;99.99;98.26;;;99.69;97.54
"06433";99.90;99.87;99.62;97.19;95.28;95.07;90.87;84.88;73.04;15.62;100.00;100.00;99.81;100.00;100.00;100.00;97.19;95.28;95.07;90.87;84.88;73.04;15.62;99.87;99.78;99.46;96.69;91.82;91.27;81.73;65.16;;;;;;;;;;15.62;69.88;69.88;69.88;69.88;69.88;69.88;67.32;67.32;67.32;0.13;100.00;99.74;;;100.00;99.81
"06434";99.93;99.91;99.73;99.18;98.87;98.50;96.36;90.05;81.43;24.86;99.69;99.63;96.42;100.00;100.00;100.00;99.47;99.24;98.96;96.36;90.05;81.43;24.86;99.12;98.98;98.12;96.81;96.14;95.60;91.44;75.36;;;;;;;;;;17.80;81.16;81.16;81.16;81.16;81.16;81.16;81.11;81.11;81.11;14.54;99.98;94.51;;;99.48;96.42
"06435";99.90;99.89;99.70;99.23;98.82;96.02;67.35;65.15;61.91;6.64;99.06;99.05;98.62;100.00;100.00;99.99;99.38;98.87;96.21;67.35;65.15;61.91;6.64;99.81;99.78;99.03;97.92;96.94;91.19;35.32;27.22;;;;;;;;;;2.26;60.19;60.19;60.19;60.19;60.19;60.19;60.13;60.13;60.13;4.51;100.00;94.85;;;98.91;98.62
"06436";100.00;100.00;99.82;99.17;98.41;97.83;94.29;86.75;67.45;19.16;100.00;100.00;99.61;100.00;100.00;100.00;99.17;98.41;97.83;94.29;86.75;67.45;19.16;100.00;100.00;99.48;98.59;97.19;94.09;86.81;71.20;;;;;;;;;;6.24;63.18;63.18;63.18;63.18;63.18;63.18;63.16;63.16;63.16;12.95;100.00;99.57;;;100.00;99.61
"06437";99.90;99.89;99.83;99.66;97.13;97.10;36.53;29.96;29.92;0.58;96.03;96.02;95.46;99.96;99.95;99.95;99.66;97.13;97.10;36.53;29.96;29.92;0.58;99.84;99.78;99.61;99.24;94.72;94.67;9.07;0.58;;;;;;;;;;0.31;29.81;29.81;29.81;29.81;29.81;29.81;29.81;29.81;29.81;0.12;99.70;85.25;;;95.92;95.46
"06438";99.95;99.95;99.94;99.78;99.27;97.81;96.01;87.50;79.50;24.06;100.00;100.00;99.99;100.00;100.00;100.00;99.79;99.27;97.81;96.01;87.50;79.50;24.06;99.92;99.92;99.89;99.59;97.77;95.08;89.75;63.56;;;;;;;;;;17.84;77.79;77.79;77.79;77.79;77.79;77.79;75.70;75.70;75.70;6.68;100.00;99.94;;;100.00;99.99
"06439";99.49;99.11;96.41;92.79;91.53;89.28;85.17;77.61;68.17;17.37;98.33;98.00;96.60;99.92;99.87;99.68;92.79;91.53;89.28;85.17;77.61;68.17;17.37;97.35;96.39;91.05;86.30;84.15;81.03;70.75;47.38;;;;;;;;;;14.89;66.51;66.51;66.51;66.51;66.51;66.51;66.51;66.51;66.51;2.58;99.81;87.31;;;97.92;96.60
"06440";99.69;99.61;99.31;98.05;97.65;96.72;89.56;73.15;56.15;14.39;99.58;99.50;98.61;100.00;100.00;100.00;98.46;97.67;96.77;89.56;73.15;56.15;14.39;99.56;99.46;98.97;97.13;95.88;94.57;83.02;51.92;;;;;;;;;;4.58;55.62;55.62;55.62;55.62;55.62;55.62;55.61;55.61;55.61;9.94;100.00;94.98;;;99.08;98.61
"06531";98.39;98.23;97.50;96.71;95.81;93.26;87.31;73.94;62.06;5.50;98.66;98.64;96.64;100.00;100.00;99.98;97.74;96.07;93.52;87.31;73.94;62.06;5.50;98.29;98.17;97.36;95.79;93.88;90.83;81.19;53.15;;;;;;;;;;1.00;61.95;61.95;61.95;61.95;61.95;61.95;61.89;61.89;61.89;4.61;100.00;94.15;;;98.48;96.64
"06532";99.49;99.27;98.65;97.67;96.75;95.64;88.24;65.51;45.38;0.43;97.61;97.59;96.50;100.00;99.99;99.94;97.71;96.76;95.65;88.24;65.51;45.38;0.43;99.29;99.03;98.28;97.00;95.54;93.18;81.62;43.85;;;;;;;;;;0.43;45.33;45.33;45.33;45.33;45.33;45.33;45.28;45.28;45.28;0.12;99.93;85.95;;;97.39;96.50
